importance_label,credibility_label,importance_score,credibility_score,source,category,title,timestamp,title_length,title_word_count,content_length,content_word_count,source_trust_score,category_crypto,category_tech,category_sports,category_world,category_markets,category_unknown,total_words,important_words_ratio,spam_words_ratio,title_important_words,title_spam_words,time_features
0.0,0.0,0.5,0.5,database,tech,Is vibe coding ruining a generation of engineers?,2025-10-26T21:29:39.321135+00:00,49,8,6077,895,0.5,0.0,1.0,0.0,0.0,0.0,0.0,903,0.0011074197120708748,0.0,0,0,0.0
0.0,1.0,0.3,0.9,database,tech,Apple says goodbye to the Clips app,2025-10-26T21:29:39.321145+00:00,35,7,153,28,0.5,0.0,1.0,0.0,0.0,0.0,0.0,35,0.0,0.0,0,0,0.0
1.0,1.0,0.8,0.85,database,tech,"Ready or not, enterprises are betting on AI",2025-10-26T21:29:39.321157+00:00,43,8,282,46,0.5,0.0,1.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0,0,1.0
0.0,1.0,0.5,0.8,database,world,Plaid promises free childcare if it wins Senedd election,2025-10-26T21:29:39.321166+00:00,56,9,100,19,0.5,0.0,0.0,0.0,1.0,0.0,0.0,28,0.0,0.03571428571428571,0,1,1.0
1.0,1.0,0.9,0.75,database,world,Global Warning: Our future in a warmer world,2025-10-26T21:29:39.321175+00:00,44,8,111,18,0.5,0.0,0.0,0.0,1.0,0.0,0.0,26,0.0,0.0,0,0,1.0
1.0,0.0,0.9,0.1,database,world,Joe Biden begins radiation treatment for prostate cancer,2025-10-26T21:29:39.321187+00:00,56,8,136,23,0.5,0.0,0.0,0.0,1.0,0.0,0.0,31,0.0,0.0,0,0,1.0
1.0,1.0,0.6,0.75,database,world,Government to consult on digital IDs for 13-year-olds,2025-10-26T21:29:39.321196+00:00,53,8,101,18,0.5,0.0,0.0,0.0,1.0,0.0,0.0,26,0.0,0.0,0,0,1.0
1.0,1.0,0.6,0.8,database,world,"India vs Australia – Women’s Cricket World Cup 2025: Teams, tickets, venue",2025-10-26T21:29:39.321207+00:00,74,12,111,16,0.5,0.0,0.0,0.0,1.0,0.0,0.0,28,0.0,0.0,0,0,1.0
1.0,1.0,0.6,0.75,database,world,Election in Cameroon: Will the 'frustrated' youth vote?,2025-10-26T21:29:39.321216+00:00,55,8,171,26,0.5,0.0,0.0,0.0,1.0,0.0,0.0,34,0.0,0.0,0,0,1.0
1.0,0.0,0.8,0.1,database,world,"Vacherot stuns Djokovic, faces cousin Rinderknech in Shanghai Masters final",2025-10-26T21:29:39.321225+00:00,75,10,117,18,0.5,0.0,0.0,0.0,1.0,0.0,0.0,28,0.0,0.0,0,0,1.0
1.0,1.0,0.6,0.9,database,world,What happens during a US government shutdown?,2025-10-26T21:29:39.321235+00:00,45,7,166,25,0.5,0.0,0.0,0.0,1.0,0.0,0.0,32,0.0,0.0,0,0,1.0
0.0,1.0,0.5,0.9,database,world,LIVE: Portugal vs Republic of Ireland – UEFA World Cup qualifier,2025-10-26T21:29:39.321245+00:00,64,11,120,21,0.5,0.0,0.0,0.0,1.0,0.0,0.0,32,0.0,0.0,0,0,1.0
1.0,0.0,0.9,0.6,database,world,Biden undergoing radiation treatment for prostate cancer,2025-10-26T21:29:39.321253+00:00,56,7,110,14,0.5,0.0,0.0,0.0,1.0,0.0,0.0,21,0.0,0.0,0,0,1.0
0.0,1.0,0.5,0.7,database,tech,AmeraLabs introduces elastic 3D printing resin with long-lasting squish — a full bottle is priced at $140,2025-10-26T21:29:39.321266+00:00,105,17,153,21,0.5,0.0,1.0,0.0,0.0,0.0,0.0,38,0.0,0.0,0,0,1.0
0.0,1.0,0.4,0.75,database,tech,Is the Coros Nomad really an adventure watch?,2025-10-26T21:29:39.321279+00:00,45,8,341,56,0.5,0.0,1.0,0.0,0.0,0.0,0.0,64,0.0,0.0,0,0,1.0
1.0,1.0,0.6,0.95,database,tech,ADT Smart Home Security System review: Smart home security,2025-10-26T21:29:39.322082+00:00,58,9,32149,5384,0.5,0.0,1.0,0.0,0.0,0.0,0.0,5393,0.0005562766549230484,0.0005562766549230484,0,0,1.0
1.0,1.0,0.6,0.75,database,tech,UPS reportedly destroying packages due to customs confusion — thousands of parcels per day are seemingly affected by delays due to documentation issues,2025-10-26T21:29:39.322096+00:00,151,23,149,22,0.5,0.0,1.0,0.0,0.0,0.0,0.0,45,0.0,0.0,0,0,1.0
0.0,1.0,0.3,0.7,database,tech,Dreams of Another feels like a fever dream,2025-10-26T21:29:39.322112+00:00,42,8,334,56,0.5,0.0,1.0,0.0,0.0,0.0,0.0,64,0.0,0.0,0,0,1.0
1.0,1.0,0.6,0.9,database,tech,Best laptops for engineering students: Top 5 picks for power and portability,2025-10-26T21:29:39.322366+00:00,76,12,12337,2117,0.5,0.0,1.0,0.0,0.0,0.0,0.0,2129,0.0,0.0,0,0,1.0
1.0,1.0,0.8,0.9,database,tech,New 7-Zip high-severity vulnerabilities expose systems to remote attackers — users should update to version 25 ASAP,2025-10-26T21:29:39.322379+00:00,115,17,148,22,0.5,0.0,1.0,0.0,0.0,0.0,0.0,39,0.0,0.0,0,0,1.0
0.0,0.0,0.3,0.4,database,tech,American politics has devolved into shitposting and aura farming,2025-10-26T21:29:39.322394+00:00,64,9,336,56,0.5,0.0,1.0,0.0,0.0,0.0,0.0,65,0.0,0.0,0,0,1.0
0.0,1.0,0.4,0.75,database,tech,Battlefield 6 has an epic launch bug where it fails to recognize that the game is already installed — EA boss suggests one affected user to ‘refund and buy on Steam’,2025-10-26T21:29:39.322409+00:00,165,31,100,18,0.5,0.0,1.0,0.0,0.0,0.0,0.0,49,0.0,0.0,0,0,1.0
0.0,1.0,0.5,0.75,database,tech,The AirPods 4 and Lego’s brick-ified Grogu are our favorite deals this week,2025-10-26T21:29:39.322425+00:00,75,13,319,56,0.5,0.0,1.0,0.0,0.0,0.0,0.0,69,0.0,0.0,0,0,1.0
1.0,1.0,0.8,0.75,database,tech,"Nintendo allegedly hacked by Crimson Collective hacking group — screenshot shows leaked folders, production assets, developer files, and backups",2025-10-26T21:29:39.322438+00:00,144,19,122,18,0.5,0.0,1.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0,0,1.0
0.0,1.0,0.4,0.85,database,tech,How The Verge and our readers manage kids’ screen time,2025-10-26T21:29:39.322453+00:00,54,10,336,56,0.5,0.0,1.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0,0,1.0
1.0,1.0,0.6,0.75,database,sports,Source: Yankees' Bellinger to opt out of contract,2025-10-26T21:29:39.322463+00:00,49,8,128,24,0.5,0.0,0.0,1.0,0.0,0.0,0.0,32,0.0,0.03125,0,0,1.0
1.0,1.0,0.6,0.9,database,sports,Dodgers advance to NLCS after Kerkering's error,2025-10-26T21:29:39.322474+00:00,47,7,234,40,0.5,0.0,0.0,1.0,0.0,0.0,0.0,47,0.0,0.0,0,0,1.0
0.0,1.0,0.5,0.85,database,sports,"Source: Pujols, Angels discuss managerial opening",2025-10-26T21:29:39.322483+00:00,49,6,149,24,0.5,0.0,0.0,1.0,0.0,0.0,0.0,30,0.0,0.0,0,0,1.0
1.0,1.0,0.6,0.75,database,sports,"Sources: Utd set for Mainoo, Zirkzee transfer talks",2025-10-26T21:29:39.322492+00:00,51,8,138,22,0.5,0.0,0.0,1.0,0.0,0.0,0.0,30,0.0,0.0,0,0,1.0
1.0,1.0,0.6,0.9,database,sports,"LeBron out 3-4 weeks, set to miss Lakers opener",2025-10-26T21:29:39.322501+00:00,47,9,144,24,0.5,0.0,0.0,1.0,0.0,0.0,0.0,33,0.030303030303030304,0.0,0,0,1.0
1.0,1.0,0.6,0.9,database,sports,M's punch ALCS ticket in 15-inning instant classic,2025-10-26T21:29:39.322511+00:00,50,8,156,30,0.5,0.0,0.0,1.0,0.0,0.0,0.0,38,0.0,0.0,0,0,1.0
1.0,1.0,0.6,0.8,database,sports,Mbappé to return to Madrid with ankle injury,2025-10-26T21:29:39.322523+00:00,44,8,174,27,0.5,0.0,0.0,1.0,0.0,0.0,0.0,35,0.0,0.0,0,0,1.0
0.0,1.0,0.5,0.9,database,sports,Messi sits out Argentina victory in Miami friendly,2025-10-26T21:29:39.322532+00:00,50,8,132,22,0.5,0.0,0.0,1.0,0.0,0.0,0.0,30,0.0,0.0,0,0,1.0
0.0,1.0,0.5,0.75,database,crypto,Aster Airdrop Delayed Due to 'Data Inconsistencies' With Token Allocations,2025-10-26T21:29:39.322542+00:00,74,10,131,18,0.5,1.0,0.0,0.0,0.0,0.0,0.0,28,0.0,0.0,0,0,1.0
0.0,1.0,0.4,0.7,database,sports,"Expert picks, best bets: Can Gamrot end Oliveira's unbeaten streak in Brazil?",2025-10-26T21:29:39.322552+00:00,77,12,116,22,0.5,0.0,0.0,1.0,0.0,0.0,0.0,34,0.0,0.0,0,0,1.0
1.0,1.0,0.6,0.75,database,crypto,CZ says Aster’s privacy beats Hyperliquid’s transparent order books,2025-10-26T21:29:39.322569+00:00,67,9,498,71,0.5,1.0,0.0,0.0,0.0,0.0,0.0,80,0.0,0.0,0,0,1.0
0.0,1.0,0.5,0.8,database,sports,Poch: 'Brave' U.S. upped tempo in Ecuador draw,2025-10-26T21:29:39.322580+00:00,46,8,214,32,0.5,0.0,0.0,1.0,0.0,0.0,0.0,40,0.0,0.0,0,0,1.0
1.0,1.0,0.8,0.7,database,crypto,How ERC-8004 will make Ethereum the home of decentralized AI agents,2025-10-26T21:29:39.322597+00:00,67,11,481,73,0.5,1.0,0.0,0.0,0.0,0.0,0.0,84,0.0,0.0,0,0,1.0
1.0,1.0,0.7,0.75,database,crypto,"Public Keys: BlackRock Bitcoin Fee Frenzy, S&P Catchall and New York Stakes",2025-10-26T21:29:39.322607+00:00,75,12,127,19,0.5,1.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0,0,1.0
1.0,1.0,0.6,0.75,database,sports,What's wrong with Liverpool: Transfers? Salah? Fixtures?,2025-10-26T21:29:39.322618+00:00,56,7,150,27,0.5,0.0,0.0,1.0,0.0,0.0,0.0,34,0.0,0.0,0,0,1.0
1.0,1.0,0.6,0.75,database,crypto,"If the debasement trade would catapult Bitcoin, why is the market down?",2025-10-26T21:29:39.322635+00:00,71,12,476,74,0.5,1.0,0.0,0.0,0.0,0.0,0.0,86,0.011627906976744186,0.0,0,0,1.0
1.0,1.0,0.8,0.7,database,crypto,"Bitcoin, Ethereum, Dogecoin Down Bad Amid Record $19 Billion in Crypto Liquidations",2025-10-26T21:29:39.322645+00:00,83,12,137,19,0.5,1.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0,0,1.0
1.0,1.0,0.6,0.75,database,crypto,How Tether’s $127B in US Treasuries will hit top-5 foreign holders by 2033,2025-10-26T21:29:39.322664+00:00,74,13,465,75,0.5,1.0,0.0,0.0,0.0,0.0,0.0,88,0.0,0.0,0,0,1.0
1.0,1.0,0.8,0.75,database,crypto,Spot Bitcoin ETFs Show Major Divergence In Inflows — What’s Happening?,2025-10-26T21:29:39.322760+00:00,70,11,3153,479,0.5,1.0,0.0,0.0,0.0,0.0,0.0,490,0.0020408163265306124,0.0,0,0,1.0
1.0,1.0,0.6,0.75,database,crypto,"Bitcoin’s On-Chain Strength Sets Stage for Fourth-Quarter Gains, Says Cathie Wood's ARK Invest",2025-10-26T21:29:39.322773+00:00,94,13,94,13,0.5,1.0,0.0,0.0,0.0,0.0,0.0,26,0.0,0.0,0,0,1.0
1.0,1.0,0.6,0.75,database,crypto,Galaxy Digital raises $460M to transform Texas Bitcoin mine into AI data center,2025-10-26T21:29:39.322785+00:00,79,13,155,25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,38,0.0,0.0,0,0,1.0
1.0,1.0,0.8,0.75,database,crypto,"Solana (SOL) Price Risks Drop Below $200 After Losing Key Support, Analyst Warns",2025-10-26T21:29:39.322853+00:00,80,13,3288,516,0.5,1.0,0.0,0.0,0.0,0.0,0.0,529,0.0,0.0,0,0,1.0
1.0,1.0,0.8,0.7,database,crypto,"‘Largest Ever’ Crypto Liquidation Event Wipes Out 6,300 Wallets on Hyperliquid",2025-10-26T21:29:39.322864+00:00,78,11,78,11,0.5,1.0,0.0,0.0,0.0,0.0,0.0,22,0.0,0.0,0,0,1.0
1.0,1.0,0.6,0.7,database,crypto,Three Bitcoin charts to watch after BTC price’s flash crash to $103K,2025-10-26T21:29:39.322876+00:00,68,12,156,23,0.5,1.0,0.0,0.0,0.0,0.0,0.0,35,0.0,0.0,0,0,1.0
1.0,0.0,0.8,0.65,database,crypto,XRP Leading A $400 Trillion Revolution? How Ripple’s Tokenization Campaign Is Sparking Utility,2025-10-26T21:29:39.322949+00:00,94,13,3481,503,0.5,1.0,0.0,0.0,0.0,0.0,0.0,516,0.001937984496124031,0.0,0,0,1.0
1.0,1.0,0.6,0.7,database,crypto,Blockchain Will Drive the Agent-to-Agent AI Marketplace Boom,2025-10-26T21:29:39.322958+00:00,60,8,60,8,0.5,1.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0,0,1.0
1.0,1.0,0.8,0.75,database,crypto,Crypto.com CEO calls for probe into exchanges after $20B liquidations,2025-10-26T21:29:39.322968+00:00,69,10,160,23,0.5,1.0,0.0,0.0,0.0,0.0,0.0,33,0.0,0.0,0,0,1.0
1.0,0.0,0.8,0.65,database,crypto,"Bitcoin Price Drops Toward $117,000: What Lies Ahead? Three Possible Scenarios",2025-10-26T21:29:39.323055+00:00,78,11,3714,533,0.5,1.0,0.0,0.0,0.0,0.0,0.0,544,0.001838235294117647,0.0,0,0,1.0
1.0,1.0,0.8,0.75,database,crypto,AAVE Sees 64% Flash Crash as DeFi Protocol Endures 'Largest Stress Test',2025-10-26T21:29:39.323067+00:00,72,12,72,12,0.5,1.0,0.0,0.0,0.0,0.0,0.0,24,0.0,0.0,0,0,1.0
0.0,1.0,0.5,0.7,database,crypto,Here’s what happened in crypto today,2025-10-26T21:29:39.323078+00:00,36,6,171,28,0.5,1.0,0.0,0.0,0.0,0.0,0.0,34,0.0,0.029411764705882353,0,0,1.0
1.0,1.0,0.6,0.75,database,crypto,"XRP Rebounds Sharply After 41% Flash Crash, Reclaims $2.47 Support",2025-10-26T21:29:39.323086+00:00,66,10,66,10,0.5,1.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0,0,1.0
1.0,1.0,0.6,0.7,database,crypto,Gamble with your crypto? Sure. Gamble with your future? Don't do it.,2025-10-26T21:29:39.323098+00:00,68,12,165,25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0,0,1.0
1.0,0.0,0.6,0.65,database,crypto,SUI Ready For $7 Price Target As Market Pressure Builds — Analyst,2025-10-26T21:29:39.323158+00:00,65,12,2907,446,0.5,1.0,0.0,0.0,0.0,0.0,0.0,458,0.006550218340611353,0.0,0,0,1.0
1.0,1.0,0.6,0.7,database,tech,Salesforce CEO says National Guard should patrol San Francisco — stunning his own PR team,2025-10-26T21:29:39.323174+00:00,89,15,279,45,0.5,0.0,1.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0,0,1.0
0.0,0.0,0.5,0.3,database,tech,The fixer’s dilemma: Chris Lehane and OpenAI’s impossible mission,2025-10-26T21:29:39.323186+00:00,65,9,68,12,0.5,0.0,1.0,0.0,0.0,0.0,0.0,21,0.0,0.0,0,0,1.0
1.0,1.0,0.6,0.7,database,tech,It’s not too late for Apple to get AI right,2025-10-26T21:29:39.323198+00:00,43,10,163,28,0.5,0.0,1.0,0.0,0.0,0.0,0.0,38,0.0,0.0,0,0,1.0
1.0,1.0,0.8,0.8,database,crypto,"Bank of America, Citi and Goldman Sachs Among Banks Exploring Joint Stablecoin",2025-10-26T21:29:39.323208+00:00,78,12,133,20,0.5,1.0,0.0,0.0,0.0,0.0,0.0,32,0.0,0.0,0,0,1.0
1.0,0.0,0.8,0.55,database,crypto,Bitcoin wobbles at $110K as trader says $20B liquidation rout not 'bottom',2025-10-26T21:29:39.323218+00:00,74,12,151,24,0.5,1.0,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0,0,1.0
1.0,1.0,0.6,0.75,database,crypto,Galaxy Digital raises $460M to transform Texas Bitcoin mine into AI data center,2025-10-26T21:29:39.323230+00:00,79,13,155,25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,38,0.0,0.0,0,0,1.0
1.0,0.0,0.6,0.65,database,crypto,Three Bitcoin charts to watch after BTC price’s flash crash to $103K,2025-10-26T21:29:39.323242+00:00,68,12,156,23,0.5,1.0,0.0,0.0,0.0,0.0,0.0,35,0.0,0.0,0,0,1.0
1.0,1.0,0.8,0.75,database,crypto,Crypto.com CEO calls for probe into exchanges after $20B liquidations,2025-10-26T21:29:39.323253+00:00,69,10,160,23,0.5,1.0,0.0,0.0,0.0,0.0,0.0,33,0.0,0.0,0,0,1.0
0.0,1.0,0.5,0.7,database,crypto,Here’s what happened in crypto today,2025-10-26T21:29:39.323264+00:00,36,6,171,28,0.5,1.0,0.0,0.0,0.0,0.0,0.0,34,0.0,0.029411764705882353,0,0,1.0
1.0,1.0,0.6,0.75,database,tech,Retroid снизила цену на три топовые модели ретроконсолей,2025-10-26T21:29:39.323277+00:00,56,8,198,27,0.5,0.0,1.0,0.0,0.0,0.0,0.0,35,0.0,0.0,0,0,1.0
1.0,1.0,0.6,0.85,database,tech,Prince Harry and Meghan call out the harmful effects of social media on today’s youth,2025-10-26T21:29:39.323289+00:00,85,15,99,19,0.5,0.0,1.0,0.0,0.0,0.0,0.0,34,0.0,0.0,0,0,1.0
1.0,1.0,0.8,0.7,database,tech,Trump fires back at China’s rare earth mineral restrictions by threatening 100% tariffs,2025-10-26T21:29:39.323303+00:00,87,13,194,32,0.5,0.0,1.0,0.0,0.0,0.0,0.0,45,0.0,0.0,0,0,1.0
1.0,1.0,0.6,0.85,database,tech,"В PlayStation Store игроки теперь тоже могут оставлять отзывы к играм, но есть нюанс",2025-10-26T21:29:39.323318+00:00,84,14,205,32,0.5,0.0,1.0,0.0,0.0,0.0,0.0,46,0.0,0.0,0,0,1.0
0.0,0.0,0.5,0.5,database,tech,When dirt meets data: ScottsMiracle-Gro saved $150M using AI,2025-10-26T21:29:39.323547+00:00,60,9,12778,1837,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1846,0.0005417118093174431,0.0010834236186348862,0,0,1.0
1.0,1.0,0.6,0.9,database,sports,"Gauff, Pegula to square off in first final matchup",2025-10-26T21:29:39.323558+00:00,50,9,191,30,0.5,0.0,0.0,1.0,0.0,0.0,0.0,39,0.0,0.0,0,0,1.0
1.0,1.0,0.6,0.75,database,sports,Провал FBC: Firebreak заставил значительно снизить прогноз доходов Remedy,2025-10-26T21:29:39.323571+00:00,73,9,148,21,0.5,0.0,0.0,1.0,0.0,0.0,0.0,30,0.0,0.0,0,0,1.0
1.0,0.0,0.6,0.1,database,sports,Vacherot stuns Djokovic at Shanghai Masters,2025-10-26T21:29:39.323583+00:00,43,6,188,32,0.5,0.0,0.0,1.0,0.0,0.0,0.0,38,0.0,0.0,0,0,1.0
0.0,0.0,0.5,0.5,database,world,Madeline Horwath on St George returning to England – cartoon,2025-10-26T21:29:39.323592+00:00,60,10,19,2,0.5,0.0,0.0,0.0,1.0,0.0,0.0,12,0.0,0.0,0,0,1.0
1.0,1.0,0.8,0.9,database,sports,"Правительство Японии призвали «немедленно» усилить поддержку индустрии видеоигр, аниме и манги, а также бороться с пиратством",2025-10-26T21:29:39.323608+00:00,125,16,236,26,0.5,0.0,0.0,1.0,0.0,0.0,0.0,42,0.0,0.0,0,0,1.0
1.0,1.0,0.6,0.75,database,world,How John Swinney plans to put his stamp on the SNP as election looms,2025-10-26T21:29:39.323618+00:00,68,14,109,19,0.5,0.0,0.0,0.0,1.0,0.0,0.0,33,0.0,0.0,0,0,0.0
1.0,1.0,0.6,0.7,database,tech,В Германии и Японии наблюдается сумасшедший рост цен на ЦП Intel,2025-10-26T21:29:39.323631+00:00,64,11,131,21,0.5,0.0,1.0,0.0,0.0,0.0,0.0,32,0.0,0.0,0,0,0.0
1.0,1.0,0.6,0.9,database,sports,Sabalenka extends Wuhan winning streak to 19,2025-10-26T21:29:39.323642+00:00,44,7,199,33,0.5,0.0,0.0,1.0,0.0,0.0,0.0,40,0.0,0.0,0,0,0.0
1.0,1.0,0.8,0.75,database,sports,A World Cup preying on Fomo: Fifa’s 2026 ticket scheme is a late-capitalist hellscape,2025-10-26T21:29:39.323684+00:00,85,14,1628,265,0.5,0.0,0.0,1.0,0.0,0.0,0.0,279,0.0,0.0,0,0,0.0
0.0,1.0,0.5,0.7,database,world,Surge in Chagos arrivals prompts row over housing costs,2025-10-26T21:29:39.323693+00:00,55,9,104,16,0.5,0.0,0.0,0.0,1.0,0.0,0.0,25,0.0,0.0,0,0,0.0
1.0,1.0,0.6,0.7,database,crypto,How to use AI to spot whale wallet moves before the crowd,2025-10-26T21:29:39.323703+00:00,57,12,119,20,0.5,1.0,0.0,0.0,0.0,0.0,0.0,32,0.0,0.0,0,0,0.0
1.0,1.0,0.6,0.85,database,crypto,Safe Labs Takes the Reins of Popular Multi-Signature Wallet,2025-10-26T21:29:39.323728+00:00,59,9,892,140,0.5,1.0,0.0,0.0,0.0,0.0,0.0,149,0.0,0.0,0,0,0.0
0.0,1.0,0.4,0.7,database,markets,The Best DRIP Stocks Now | 15 No-Fee Dividend Champions,2025-10-26T21:29:39.323744+00:00,55,10,441,73,0.5,0.0,0.0,0.0,0.0,1.0,0.0,83,0.0,0.0,0,0,0.0
1.0,0.0,0.8,0.2,database,crypto,Crypto Markets Plummet as BTC Briefly Drops Below $106K,2025-10-26T21:29:39.323758+00:00,55,9,414,64,0.5,1.0,0.0,0.0,0.0,0.0,0.0,73,0.0,0.0,0,0,0.0
1.0,0.0,0.9,0.2,database,crypto,"Bitcoin Price Crashes to $108,000 As Trump To Impose 100% Tariffs on China",2025-10-26T21:29:39.323821+00:00,74,13,3083,470,0.5,1.0,0.0,0.0,0.0,0.0,0.0,483,0.002070393374741201,0.0,0,0,0.0
1.0,1.0,0.8,0.8,database,tech,1Password Addresses Critical AI Browser Agent Security Gap,2025-10-26T21:29:39.323832+00:00,58,8,161,22,0.5,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0,0,0.0
0.0,0.0,0.5,0.5,database,world,"For Trump world, the focus shifts to next year's Nobel Peace Prize",2025-10-26T21:29:39.323842+00:00,66,12,61,13,0.5,0.0,0.0,0.0,1.0,0.0,0.0,25,0.0,0.0,0,0,0.0
1.0,1.0,0.6,0.85,database,sports,Ikitau to reject R360 if it costs World Cup spot,2025-10-26T21:29:39.323852+00:00,48,10,150,28,0.5,0.0,0.0,1.0,0.0,0.0,0.0,38,0.0,0.0,0,0,0.0
1.0,0.0,0.8,0.3,database,crypto,Trump White House Could Soon Pardon Former Binance CEO Changpeng Zhao: FOX,2025-10-26T21:29:39.323912+00:00,74,12,2721,423,0.5,1.0,0.0,0.0,0.0,0.0,0.0,435,0.0022988505747126436,0.0,0,0,0.0
1.0,1.0,0.8,0.9,database,world,U.S. crude oil falls 4% after Trump-China trade flare-up threatens to slow global growth,2025-10-26T21:29:39.323923+00:00,88,14,154,24,0.5,0.0,0.0,0.0,1.0,0.0,0.0,38,0.0,0.0,0,0,0.0
1.0,1.0,0.6,0.75,database,world,Rare earth stocks jump after Trump says China holding world captive with its strict controls,2025-10-26T21:29:39.323934+00:00,92,15,155,23,0.5,0.0,0.0,0.0,1.0,0.0,0.0,38,0.0,0.0,0,0,0.0
1.0,1.0,0.6,0.75,database,crypto,Tether Co-Founder’s Stablecoin USST Depegs Hours After Launch,2025-10-26T21:29:39.323952+00:00,61,8,513,89,0.5,1.0,0.0,0.0,0.0,0.0,0.0,97,0.010309278350515464,0.0,0,0,0.0
1.0,0.0,0.6,0.3,database,crypto,"Price predictions 10/10: BTC, ETH, BNB, XRP, SOL, DOGE, ADA, HYPE, LINK, SUI",2025-10-26T21:29:39.323962+00:00,76,13,120,19,0.5,1.0,0.0,0.0,0.0,0.0,0.0,32,0.0,0.0,0,0,0.0
0.0,1.0,0.5,0.7,database,markets,11 Low-Priced High-Dividend Stocks Trading Under $10 Now,2025-10-26T21:29:39.323979+00:00,56,8,445,71,0.5,0.0,0.0,0.0,0.0,1.0,0.0,79,0.0,0.0,0,0,0.0
1.0,1.0,0.6,0.85,database,world,Tony Blair met Jeffrey Epstein while prime minister,2025-10-26T21:29:39.323988+00:00,51,8,129,21,0.5,0.0,0.0,0.0,1.0,0.0,0.0,29,0.0,0.0,0,0,0.0
1.0,1.0,0.6,0.7,database,tech,RondoDox Botnet: an 'Exploit Shotgun' for Edge Vulns,2025-10-26T21:29:39.323997+00:00,52,8,108,16,0.5,0.0,1.0,0.0,0.0,0.0,0.0,24,0.0,0.0,0,0,0.0
1.0,1.0,0.8,0.9,database,crypto,Railgun Token Soars as Vitalik Calls Privacy a ‘First-Class Priority’ for Ethereum,2025-10-26T21:29:39.324018+00:00,82,12,646,98,0.5,1.0,0.0,0.0,0.0,0.0,0.0,110,0.0,0.0,0,0,0.0
1.0,1.0,0.8,0.9,database,crypto,Morgan Stanley Opens Bitcoin and Crypto Fund Access to All Wealth Clients,2025-10-26T21:29:39.324064+00:00,73,12,2050,288,0.5,1.0,0.0,0.0,0.0,0.0,0.0,300,0.0,0.0,0,0,0.0
1.0,0.0,0.6,0.6,database,tech,Первая информация о кодеке AV2,2025-10-26T21:29:39.324074+00:00,30,5,143,21,0.5,0.0,1.0,0.0,0.0,0.0,0.0,26,0.0,0.0,0,0,0.0
1.0,1.0,0.8,0.7,database,world,After the Guns Fall Silent in Gaza,2025-10-26T21:29:39.324082+00:00,34,7,48,7,0.5,0.0,0.0,0.0,1.0,0.0,0.0,14,0.0,0.0,0,0,0.0
0.0,0.0,0.5,0.5,database,tech,The Week’s 10 Biggest Funding Rounds: Polymarket And Reflection AI Lead A Varied Lineup Of Megarounds,2025-10-26T21:29:39.324173+00:00,101,16,4218,656,0.5,0.0,1.0,0.0,0.0,0.0,0.0,672,0.00744047619047619,0.004464285714285714,0,0,0.0
1.0,0.0,0.6,0.6,database,tech,ASUS подтверждает поддержку процессоров AMD Zen 6 в материнских платах B850,2025-10-26T21:29:39.324186+00:00,75,11,200,26,0.5,0.0,1.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0,0,0.0
1.0,1.0,0.6,0.75,database,sports,Bellingham must accept Tuchel’s collective structure or risk England exile | Jacob Steinberg,2025-10-26T21:29:39.324213+00:00,92,13,865,147,0.5,0.0,0.0,1.0,0.0,0.0,0.0,160,0.0,0.0,0,0,0.0
1.0,1.0,0.8,0.85,database,tech,The Fight Against Ransomware Heats Up on the Factory Floor,2025-10-26T21:29:39.324223+00:00,58,10,192,26,0.5,0.0,1.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0,0,0.0
1.0,1.0,0.8,0.7,database,crypto,DeFi booming as $11B Bitcoin whale stirs ‘Uptober’ hopes: Finance Redefined,2025-10-26T21:29:39.324234+00:00,75,11,172,26,0.5,1.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0,0,0.0
1.0,1.0,0.8,0.7,database,tech,Архитектор PlayStation 6 и вице-президент AMD раскрыли три новые технологии будущей консоли,2025-10-26T21:29:39.324248+00:00,91,12,176,25,0.5,0.0,1.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0,0,0.0
1.0,1.0,0.6,0.8,database,tech,Thermaltake представила новое поколение систем охлаждения для самых горячих камней,2025-10-26T21:29:39.324263+00:00,82,10,314,35,0.5,0.0,1.0,0.0,0.0,0.0,0.0,45,0.0,0.0,0,0,1.0
